Track name,Artist name,Album,Playlist name,Type,ISRC,Spotify - id
The Enemy Inside,Dream Theater,Dream Theater,Heavy Edge,Playlist,NLA321392677,1ZR4QAYsiO9zPsGaMPW2OI
The End of Heartache,Killswitch Engage,The End of Heartache,Heavy Edge,Playlist,NLA320420753,6WrusttQhWlojn3WKlPTaY
Take This Oath,Killswitch Engage,The End of Heartache,Heavy Edge,Playlist,NLA320420751,2DB2Qb7pbQNY46J2BQo6i6
Vorágine,Airbag,Voragine,Heavy Edge,Playlist,ART381100409,7AHqdNmNLOkjHb70fqTgKd
Criminal,Disturbed,Indestructible (Deluxe Edition),Heavy Edge,Playlist,USRE10800137,4bY2SbmhtGWyQLlBP9ZH4W
Overcompensate,Twenty One Pilots,The Craving,Heavy Edge,Playlist,USAT22401062,3Li00cZlAHv72ctwaLP4cD
The Infected,Four Year Strong,"In Some Way, Shape, Or Form.",Heavy Edge,Playlist,USUM71114340,4ftnlzPsC9gyr7r9PUXmf1
Rock & Roll Queen,The Subways,Young for Eternity,Heavy Edge,Playlist,GBAHT0500214,3CLmZAW1fgpnRyVwUx4bbZ
R U Mine?,Arctic Monkeys,AM,Heavy Edge,Playlist,GBCEL1300363,29tzJGvqJPTAFs6LXmsHoA
Bite My Tongue,You Me At Six,Sinners Never Sleep,Heavy Edge,Playlist,GBAAA1100242,1FIWe0EWWE6D8soz2ZsMuM
Room to Breathe,You Me At Six,Cavalier Youth (Bonus Track Version),Heavy Edge,Playlist,GB5KW1301128,0wsxTNqJPuw4DaR9vLKif1
Down with the Sickness,Disturbed,The Sickness,Heavy Edge,Playlist,USGI19900180,40rvBMQizxkIqnjPdEWY1v
In the End,Smash Into Pieces,In the End,Heavy Edge,Playlist,QM6P42444738,00iW4PIGvWr0aM8bUT1ctr
Heroes (As We Are),Smash Into Pieces,Unbreakable,Heavy Edge,Playlist,SEVWR1300102,6Ce76YKimTLxpmDvttAT4m
Clones,Chevelle,Hats Off to the Bull,Heavy Edge,Playlist,USSM11105729,1HCLtnqwwq2O8hyxSHMWfA
This Is The Time (Ballast),NOTHING MORE,Nothing More,Heavy Edge,Playlist,USDPK1400152,0NWN0vceOURy7lQzVEYOlh
King Of Nothing,Saint Asonia,Saint Asonia,Heavy Edge,Playlist,USRC11501488,0iusiVSD5na6Nh5d4zs6Z3
Omen,The Prodigy,Invaders Must Die,Heavy Edge,Playlist,GBCEJ0800392,144adL7pGHEWRwute2wxzZ
Never Fade Away,SAMURAI,Never Fade Away,Heavy Edge,Playlist,PLI361935190,1AslaQYl1cMb1ItQKmtJer
Stardust,Gemini Syndrome,Lux,Heavy Edge,Playlist,USWB11300375,3nLrhwZBGpn3Hv8yVEnuzw
Skinnyman,Static-X,Start a War,Heavy Edge,Playlist,USWB10502093,6doZryBQYC5hQJdx1lyc2W
Dying Slowly,Saint Asonia,Saint Asonia (European Edition),Heavy Edge,Playlist,USRC11501490,13dxtycwfOlz1ejfWQDwSa
Cloud Connected,In Flames,Reroute To Remain,Heavy Edge,Playlist,DED830264205,7fw1s9GkS288i2HQxMMlas
'Til Death Do Us Part,Memory of a Melody,Things That Make You Scream,Heavy Edge,Playlist,TCABA1160165,0cpsqL64zgQ9E2Y7kNVxpf
Dark Clouds,Antimere,Death Is A Forced Escape,Heavy Edge,Playlist,QZNWR2589865,0wwFQs8EXN3wr3LVUJHAEC
Song 2,Blur,Blur: The Best Of,Heavy Edge,Playlist,GBAYE9600015,3GfOAdcoc3X5GPiiXmpBjK
Wolves,Another Lost Year,Wolves,Heavy Edge,Playlist,QMCKT1500001,4xuQzq16TSShKI5R7nTQqD
Letter from a Thief,Chevelle,Sci-Fi Crimes,Heavy Edge,Playlist,USSM10904100,2pYnpQHChbpwxla0gYcHhB
RAINMAKER,Broken Earth,RAINMAKER,Heavy Edge,Playlist,QZNWR2570470,34ZYyDx79LzrA5Eje9mx8U
Subdermal,Kill the Ache,Subdermal,Heavy Edge,Playlist,QZZ772437680,5n1I0GvifSa2HmTNuwGXX5
